PAGE_URL,DOWNLOAD_URL,IMAGE_URL,GPT4_DESCRIPTION,TAGS,RAW_DOWNLOAD_LINK,DOWNLOAD_SIZE,FILENAME,SUFFIX,PROCESSED_PATHS,Total_Loss,Recon_Loss,BCE_Loss,KLD,Accuracy,Precision,Recall,F1_Score,HIGHEST_PATH,HIGHEST_F1_SCORE
https://www.planetminecraft.com/project/steves-paridisepenthousesweet-contest-entry/,https://www.mediafire.com/?bg841y0oumqbg00,,,"['Land Structure', 'Good', 'Shaders', 'Contest', 'Mines', 'Entry', 'Sweet', 'Penthouse', 'Just', 'Finished', 'Screenshots', 'Think', 'Today', 'Says', 'Clear', 'Rules', 'Say', 'Shaded', 'Hey', 'Guys', 'Vote', 'Finaly', 'Judges']",https://download1531.mediafire.com/cf2lsneulxlgiP7tRHEt0ySB2doXC7jzvJJu253n9h78eaPlPDSTXh0AybPCgbN1eIzUNwlxelqxhrugTvp5yWY4cEejnGtb9UnkB5I0sYYFW11BIgTgRA7gZubekKIEhlAnYDKXIkxLDwJgziv4XFIB_eIuMckeJYo10RLb3rbACw/bg841y0oumqbg00/Steves+Paridise+%28Penthouse%2CSweet+Contest+Entry%29.zip,727790.0,Steves+Paridise+%28Penthouse%2CSweet+Contest+Entry%29.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_295_7647.h5'],[0.04194055497646332],[0.028395209461450577],[0.004418309777975082],[0.009127035737037659],[0.9977340698242188],[0.8857142857142857],[0.4834307992202729],[0.6254728877679697],/lustre/fs1/groups/jaedo/processed_builds/batch_295_7647.h5,0.6254728877679697
https://www.planetminecraft.com/project/small-sized-arena-csgo-india-rework/,http://www.mediafire.com/download/c5ojsug7uind7sn/W.I.P+CS+India.rar,,,['Land Structure'],http://download1531.mediafire.com/he7v8jh6h0ogjvA53PKxNZDX7UFa4QyXZJUEl6QPAQLmGalKSne6FYtABE0oRyUpdPKYBusmp1SP9hdnAATuO4mvmlX61L782ZbL9FbY8jsxIOIuNffTt6S_GY12WuAdxk_EdHH8fhcjvxUVjh-2j_2FFJ2vOHn6Ci2bHzeEdlLLRw/c5ojsug7uind7sn/W.I.P+CS+India.rar,177025.0,W.I.P+CS+India.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_349_9049.h5'],[0.4526178538799286],[0.3843595087528229],[0.03911086171865463],[0.029147477820515633],[0.9846153259277344],[0.7283387622149837],[0.5466101694915254],[0.6245228563448468],/lustre/fs1/groups/jaedo/processed_builds/batch_349_9049.h5,0.6245228563448468
https://www.planetminecraft.com/project/communist-architecture-residential-building/,http://www.mediafire.com/file/26115gmp8im9oa8/Communist.1.zip,,,"['Land Structure', 'Apartments', 'Large', 'Brutalist', 'Residential', 'Communist', 'Socialist']",http://download944.mediafire.com/szhjftn5fh8gl97dBQsscvZ3MRZM1tTd9FduKFv5reDMP6A61KxmLuXC-7A4-l_QusQr-aI2HYvu73MT6zjiYZbVuaTLNlPOQ7Q5hdI6o_cfHc3M_yAGBTjetFmuCssbtaqmEFQCqyvZwyYfm7WDlogYdjuXChrePenlgHo5LhMb/26115gmp8im9oa8/Communist.1.zip,924988.0,Communist.1.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_169_4372.h5'],[0.5280603170394897],[0.22520391643047333],[0.22154980897903442],[0.08130660653114319],[0.9196319580078125],[0.6835745013687915],[0.573909902810612],[0.6239603041445043],/lustre/fs1/groups/jaedo/processed_builds/batch_169_4372.h5,0.6239603041445043
https://www.planetminecraft.com/project/woolworth-building-full-scale/,http://www.mediafire.com/download/rw44krfzvxik9ax/Woolworth+Building.rar,,,"['Land Structure', 'Building', 'Scale', 'Woolworth']",http://download1075.mediafire.com/x5d9ogoshprgYw3vsD-f5bDKyaiCmHTYeNZjS8OhIs7UymDd6zAkFSFk8oiOoT61HPkOwcIHL2qSnM0F_Ecl5x3oH8eZLt_HvLUSJg3ggbUeJwpgMN8mDlpnuQo5_qNnMD2Mm6OtOfXBGAR3YKh8fWym1w0tDx_IhruqnLcI9Kd8bA/rw44krfzvxik9ax/Woolworth+Building.rar,938454.0,Woolworth+Building.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_324_8399.h5'],[0.47078630328178406],[0.24174320697784424],[0.16830599308013916],[0.06073709949851036],[0.8968162536621094],[0.6803748521517605],[0.5760579293344289],[0.6238858684316643],/lustre/fs1/groups/jaedo/processed_builds/batch_324_8399.h5,0.6238858684316643
https://www.planetminecraft.com/project/twin-spruce-tower-modern-condo/,http://www.mediafire.com/download/7vwvxcojolcln61/Modern+Condo.rar,,,"['Land Structure', 'Modern', 'Tower', 'Spruce', 'Twin', 'Condominium', 'Condo', 'Noobcrafter101']",http://download1527.mediafire.com/fb4ycq4b68dgYSbPuBdpdtwIxzeS0733Gub0EjAYAOThRSV5g6OmFoZ5PEThIEhAJiJCptfxVWgPNGgztq-p5_DnvqR2BuenYcUV7HUph6bsLprc7t61l_r1QzdwvVAOJb9BBH4c4x910zR-7X9X9soHtbSZ7JzCI-Z-f2pRKR-hbg/7vwvxcojolcln61/Modern+Condo.rar,272228.0,Modern+Condo.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_385_9992.h5'],[0.5679517388343811],[0.3284640312194824],[0.17790275812149048],[0.06158493831753731],[0.9051628112792969],[0.8449936472806262],[0.4944599002302379],[0.6238595960360088],/lustre/fs1/groups/jaedo/processed_builds/batch_385_9992.h5,0.6238595960360088
https://www.planetminecraft.com/project/ultimate-survival-base-1-19-2-1-17/,https://www.mediafire.com/file/uwki6onomadq3vo/UltimateSurvivalHome.zip/file,https://static.planetminecraft.com/files/image/minecraft/project/2022/354/16194749-wfawrks_l.jpg,,"['Land Structure', 'Survival', 'Survivalbase']",https://download843.mediafire.com/52a1x2b18smgCP8HO4F4zhjnHm8QePM0IV1yq2etd0JNEek5UzceDRw0SzRoGHC1SwOR1nTp_P0Y6yY67jMnM_0uejOjiU6hPRFCsCh2E3g2Dqf4wYyKS0m1uUKsdgYgVf2FNVUVBbbpxYYGcFUZ1k8von31I9nShxrsKNejCQDtow/uwki6onomadq3vo/UltimateSurvivalHome.zip,11565367.0,UltimateSurvivalHome.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_27_676.h5'],[0.501714289188385],[0.27386370301246643],[0.1838388442993164],[0.04401171952486038],[0.9252281188964844],[0.7100498556809236],[0.5558941349676447],[0.6235861194861061],/lustre/fs1/groups/jaedo/processed_builds/batch_27_676.h5,0.6235861194861061
https://www.planetminecraft.com/project/minecraft-large-construction---shanghai-financial-center-inspired-creation-detailed/,http://www.mediafire.com/download/ale6ozw4l4effm5/Shanghai+Finacial+center.rar,,,"['Land Structure', 'Minecraft', 'Building', 'Modern', 'Land', 'Structure', 'Large', 'Center', 'Shanghai', 'Financial']",http://download1327.mediafire.com/0h2omgqpyosgrA8sQkNWWX7RGB9uzz0kv535LnPLUWESWlIWDQLuYYREtz3AZcsv3COEJzB_vmHvyf28JS7SJ0IQpl1cCIfVVXrf7EP6Uvtx9l5GgLs4M77-Bb-KAbImGJ21tXUIL9JF8vJ0WGq3tZkY8RIBR1fs2kOf4eA2rx5i/ale6ozw4l4effm5/Shanghai+Finacial+center.rar,628619.0,Shanghai+Finacial+center.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_490_12737.h5'],[0.3927903473377228],[0.26046350598335266],[0.0841686874628067],[0.04815813899040222],[0.9737358093261719],[0.8038358482583556],[0.5092013578702876],[0.623461853978671],/lustre/fs1/groups/jaedo/processed_builds/batch_490_12737.h5,0.623461853978671
https://www.planetminecraft.com/project/masyaf-castle-from-assassins-creed-save-100-projects-of-minecraft/,http://www.mediafire.com/download/b667gfcrohf4b6f/Masyaf.rar,,,"['Land Structure', 'Castle', 'Minecraft', 'Project', 'Epic', 'Land', 'Structure', 'Diamonds', 'Monteriggioni', 'Masyaf', 'Altair', 'Mrfriend', 'Firenze']",http://download1591.mediafire.com/8s1albxwm8ogao3i4106ga9yqvj3HJ4m-jYHZwwDPZPLAYQWRMfBWNepoEtnKQtJmLM3hzsTjVeN-kNrGwosvsz5PPNVIu78lXZ_5a-s2djpRSNXL0ktsZJmOb1r8Z3vGYfEMaQXzMxF6eJXEW5ihNoPVcxmAZxPkwdAkIzdpSUe/b667gfcrohf4b6f/Masyaf.rar,751093.0,Masyaf.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_498_12942.h5'],[0.4647693932056427],[0.16980238258838654],[0.21812978386878967],[0.0768372043967247],[0.9117164611816406],[0.737016873238349],[0.5389045736871824],[0.6225802769125394],/lustre/fs1/groups/jaedo/processed_builds/batch_498_12942.h5,0.6225802769125394
https://www.planetminecraft.com/project/skyscraper-hotel-5586756/,https://www.mediafire.com/file/ld6vqkuw2ggax43/Skyscraper_hotel_by_Zhidky.rar/file,https://static.planetminecraft.com/files/image/minecraft/project/2022/756/15708892_l.jpg,,"['Horror', 'Map', 'Land Structure', 'Minecraft', 'Download', 'Skyscraper', 'Hotel', 'Plot', 'Secrets', 'Java', 'Downloadable']",https://download1980.mediafire.com/tba9zpql0iqg3nn9u1xSLkZB0jVuF9QHyRzSb9wh3DyvjxQM3KhcPNoAy0FuCRDAeRRCW7xDptuPThwVhpy4wKbtt1iRsI65bxVjfL6Bu627uihYuKl0gAIoJ73vN4kKaZSWe7edPIzj7kklZi72OH99JEE0-hIyPGqswBTOSEUa0A/ld6vqkuw2ggax43/Skyscraper+hotel+by+Zhidky.rar,1679288.0,Skyscraper+hotel+by+Zhidky.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_34_869.h5'],[0.40625882148742676],[0.3111730217933655],[0.053728945553302765],[0.041356876492500305],[0.9806098937988281],[0.9365221278497988],[0.46612526421181444],[0.622446705786229],/lustre/fs1/groups/jaedo/processed_builds/batch_34_869.h5,0.622446705786229
https://www.planetminecraft.com/project/modern-mansion-2-3544907/,http://www.mediafire.com/download/0u2fc0c32h4ob32/modernmansion2.rar,,,"['Land Structure', 'Modern', 'Mansion', 'Sandstone']",http://download940.mediafire.com/z0pnr5247czgwgPARfzNzywZ_ZBSB8pOsuJG5_kndwu2N6fDW68uSR2fvSPQtBXqYFGy9KhTYKbk9RW0_cX5X2ihAztm-d9PR9AkEPJJHnn9pnH4vt2Hto19OcS7kMYr8RFFw_M9-sEiVw7jCrkG3evsl5_vhmQJy1R9QoJw8ObQ/0u2fc0c32h4ob32/modernmansion2.rar,210009.0,modernmansion2.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_262_6787.h5'],[0.3824669420719147],[0.2752215564250946],[0.05909160524606705],[0.04815378785133362],[0.973785400390625],[0.8145533141210375],[0.503025449368215],[0.621960611728463],/lustre/fs1/groups/jaedo/processed_builds/batch_262_6787.h5,0.621960611728463
https://www.planetminecraft.com/project/biblioteka-komb-tare-e-kosov-s-pristina-kosovo/,https://www.planetminecraft.com/project/biblioteka-komb-tare-e-kosov-s-pristina-kosovo/download/schematic/,https://static.planetminecraft.com/files/image/minecraft/project/2023/217/17251621_l.jpg,,"['Land Structure', 'Building', 'Architecture', 'Modern', 'Realistic', 'Library', 'Kosovo', 'Pristina']",https://static.planetminecraft.com/files/resource_media/schematic/bibliotekakombetare.schem,11912.0,bibliotekakombetare.schem,schem,['/lustre/fs1/groups/jaedo/processed_builds/batch_7_178.h5'],[0.5384668111801147],[0.30099812150001526],[0.20254884660243988],[0.0349198579788208],[0.9179000854492188],[0.9588757557601176],[0.458783977482995],[0.6206240084611316],/lustre/fs1/groups/jaedo/processed_builds/batch_7_178.h5,0.6206240084611316
https://www.planetminecraft.com/project/new-house-2809325/,https://www.planetminecraft.com/project/new-house-2809325/download/worldmap/,,,['Land Structure'],https://static.planetminecraft.com/files/resource_media/schematic/1412/newhouse.zip,292763.0,newhouse.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_470_12210.h5'],[0.27534735202789307],[0.177017480134964],[0.06351935118436813],[0.03481051325798035],[0.9707527160644531],[0.9626900046061723],[0.4578647582883014],[0.6205770277626566],/lustre/fs1/groups/jaedo/processed_builds/batch_470_12210.h5,0.6205770277626566
https://www.planetminecraft.com/project/christmas-special---santas-workshop/,http://www.mediafire.com/download/g2o69o4bdqbstiu/Christmas+Special.zip,,,['Land Structure'],http://download939.mediafire.com/orlnh1jqmfzgjT59wxgT_KGG3whRxjVAiRwL3mbMcSxlbnPjPJKXcl8cmJYM1aB8CFBRLnx_NmnTZoqAuN_a1N6T22rO5tv91mCn1RM8tuvOSy07hwb34SNYhbky-9RGTZECrDdwhfGgUszkDa2xaheg8ELNYnnXf0_tWNATO1SU/g2o69o4bdqbstiu/Christmas+Special.zip,10519055.0,Christmas+Special.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_258_6692.h5'],[0.5863701105117798],[0.3432343900203705],[0.1624235212802887],[0.0807122141122818],[0.9380760192871094],[0.9195481948582912],[0.4682097240843977],[0.6204848853248545],/lustre/fs1/groups/jaedo/processed_builds/batch_258_6692.h5,0.6204848853248545
https://www.planetminecraft.com/project/american-mid-west-house-6-schematic/,http://www.mediafire.com/file/gy6cw9812mag9qq/amwh_6.schem/file,https://static.planetminecraft.com/files/image/minecraft/project/2020/158/13209530_l.jpg,,"['Land Structure', '3d Art', 'Build', 'Building', 'House', 'Download', 'Schematic']",http://download1320.mediafire.com/wsnngs3y7wggLETuRB6g1ouMY_eM1EOWXfUwky2dtO6XmVU69flYQSQc_7UTYKJayUZ39i5Y_4pPGRV7ib9JnzSG3wUGCXcmvuw21BDxGCb2rCSCrlMRdx2XydZUNOuuwZggKtOKFqQopazcBC-HBD87A3_PZd2KhfYOTxvE-I8gDA/gy6cw9812mag9qq/amwh_6.schem,4691.0,amwh_6.schem,schem,['/lustre/fs1/groups/jaedo/processed_builds/batch_81_2081.h5'],[0.3628939986228943],[0.3103242516517639],[0.024729464203119278],[0.027840284630656242],[0.9913101196289062],[0.8729488982653539],[0.481261307831481],[0.6204598467177608],/lustre/fs1/groups/jaedo/processed_builds/batch_81_2081.h5,0.6204598467177608
https://www.planetminecraft.com/project/marconi-stadium/,https://www.mediafire.com/file/b04p0b1ac1ilzef/Marconi_Stadium.zip/file,,,['Land Structure'],https://download1338.mediafire.com/qotf1lvjt82gVyz5YmAX8XUptFcM1rEes2MsTKwXhbV7CpJiQ3X8zksC_Hm1elNdWEx7RN3mnIvZvuBok1ig8FTgk_ZD3DyAUFekOFs_Fj2nr7jFMKwCjJCxFp6LHlDyC6_WSOAUgrj0Efc5IAWEqpWyQ0EPye3KOQ0wsGu_Ec_7Vw/b04p0b1ac1ilzef/Marconi+Stadium.zip,7199597.0,Marconi+Stadium.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_5_105.h5'],[0.217063307762146],[0.17457568645477295],[0.02321535535156727],[0.01927226409316063],[0.9923591613769531],[0.8271854471955533],[0.4963614311704063],[0.6204282736403259],/lustre/fs1/groups/jaedo/processed_builds/batch_5_105.h5,0.6204282736403259
https://www.planetminecraft.com/project/bridge-number-2/,http://www.mediafire.com/download/9i9a89b0ynbvb7w/Bridge_#2.rar,,,"['Land Structure', 'Huge', 'Bridge', 'Jassassin11']",http://download1474.mediafire.com/7kz3l6amvl5gKvw_pnncg7K-UxudadJ5x9GaHrjXPrK-1ccY-3X5I5ynKQeYP07bj4KnioQdsOZnfNsg1ZL-vUj2kQVvC0ghzRFIcEkP62b7_YTpRiE0vFjnjzF7FlaNCSYdWlxZrObFXAnjaWpGW5B5B-qtky-nGWWYUFQRlveq/9i9a89b0ynbvb7w/Bridge+%232.rar,192946.0,Bridge+%232.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_486_12616.h5'],[0.38220372796058655],[0.26234540343284607],[0.07203782349824905],[0.04782050475478172],[0.9735794067382812],[0.7982505643340858],[0.5072619688004303],[0.6203267185615612],/lustre/fs1/groups/jaedo/processed_builds/batch_486_12616.h5,0.6203267185615612
https://www.planetminecraft.com/project/kaiyo-onsen-japanese-house-and-hot-spring-full-interior-design-95-final-stage/,http://www.mediafire.com/file/t719bpyr587le3j/Kaiyo_Onsen.zip/file,,,"['Land Structure', 'Building', 'House', 'Japanese', 'Garden', 'Traditional', 'Nature', 'Cozy', 'Pond', 'Prismarine', 'Darkoak', 'Bathhouse', 'Onsen', 'Hotspring', 'Japanesestyle']",http://download1640.mediafire.com/2l1g807yw3ggU8SrBXseT3kEG60dTQfSlvTWkpUDNWTGRx2x-wtK86vmOtSDRft0E7BtnjmD0n0XgQg6sXZj3eT4LKdByIQs7brL6DZnDJsWd0MPJmk2gPC_Qkzq0d68a7aAd5jjpzfhIcFQTcNI-vozvlsi68JE63ECi3xonZHm7Q/t719bpyr587le3j/Kaiyo+Onsen.zip,4418837.0,Kaiyo+Onsen.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_116_3010.h5'],[0.5016855001449585],[0.31628289818763733],[0.1395931839942932],[0.045809414237737656],[0.9421806335449219],[0.9847109412326803],[0.45245325820496873],[0.6200205570458021],/lustre/fs1/groups/jaedo/processed_builds/batch_116_3010.h5,0.6200205570458021
https://www.planetminecraft.com/project/medieval-themed-pumpkin-melon-carrot-and-potato-farm-build-idea-world-download/,https://www.mediafire.com/file/ps27y2am5t0afzi/Medieval_PMCP_Farm_by_Macrodee.zip/file,https://static.planetminecraft.com/files/image/minecraft/project/2021/062/14779717_l.jpg,,"['Medieval', 'Land Structure', 'Build', 'Smp', 'Tutorial', 'Builds', 'Medievalhouse', 'Pumpkin', 'Medievalarchitecture', 'Melonfarm', 'Potatofarm', 'Pumpkinfarm', 'Medievalhouses', 'Carrotfarm', 'Starterbase', 'Simplebase', 'Buildtutorial', 'Simplebuild']",https://download1324.mediafire.com/dgvn65oefxegW-umNAhxPiFawgYQ4YqSDRTTYh81FHKWp9k5CSOaJrIBbz4xcX2drWYx7mbMGDOvkIEvPGM9fsQly35HgvTgpaLzYzQH_nKSif5Gh-ZBb06Vg5ifcRWAOMA1j_rj74ljFdzTnG53uUsEkthHsRYS-rRKMd8DMMCKSg/ps27y2am5t0afzi/Medieval_PMCP_Farm_by_Macrodee.zip,270018.0,Medieval_PMCP_Farm_by_Macrodee.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_53_1370.h5'],[0.4216121733188629],[0.32848915457725525],[0.05868135020136833],[0.034441690891981125],[0.97161865234375],[0.8654176201372997],[0.48215139442231075],[0.619281547436291],/lustre/fs1/groups/jaedo/processed_builds/batch_53_1370.h5,0.619281547436291
https://www.planetminecraft.com/project/a-steampunk-valley---build-off---ninaman---download/,http://www.mediafire.com/download/jyk2tg9ppujcgb8/PixelBlockMC+VS+NinamanOfficial+-+Noah+Entry.zip,,,"['Fantasy', 'Medieval', 'Land Structure', 'Castle', 'Build', 'Building', 'House', 'Modern', 'Block', 'Steampunk', 'Amazing', 'Traditional', 'Airship', 'Pixel', 'Captain', 'Steam', 'Retreat', 'Ninaman']",http://download1327.mediafire.com/iun96xr5bxbgkJw5bRAWVx8K2mMgegI-kR1YuVtF9IlxQHyms9xDanJbjIGOgO7v8Hrr2KBeAZsudJNlodpLsU4v2CyIBnpdV6quaz63Jc3rcYQswHofXnXigUhFHebTeawfAd-ewOENOieYcOt1SRJCBuazOJUGBREgOWsDTceD/jyk2tg9ppujcgb8/PixelBlockMC+VS+NinamanOfficial+-+Noah+Entry.zip,1773908.0,PixelBlockMC+VS+NinamanOfficial+-+Noah+Entry.zip,mca,"[' /lustre/fs1/groups/jaedo/processed_builds/batch_457_11857_2.h5', '/lustre/fs1/groups/jaedo/processed_builds/batch_457_11857.h5', ' /lustre/fs1/groups/jaedo/processed_builds/batch_457_11857_1.h5']","[0.43769800662994385, 0.41030430793762207, 0.49531081318855286]","[0.3586508631706238, 0.22448782622814178, 0.3969515860080719]","[0.041023001074790955, 0.1301479935646057, 0.059087663888931274]","[0.03802412003278732, 0.05566846579313278, 0.03927156329154968]","[0.9852828979492188, 0.9500503540039062, 0.9841384887695312]","[0.9474835886214442, 0.8419590643274854, 0.7475620567375887]","[0.41159695817490494, 0.32404906594643257, 0.5276908635794744]","[0.5738899933730948, 0.46798309767593044, 0.6186720469552458]", /lustre/fs1/groups/jaedo/processed_builds/batch_457_11857_2.h5,0.6186720469552458
https://www.planetminecraft.com/project/modern-house-2-4829813/,https://www.planetminecraft.com/project/modern-house-2-4829813/download/worldmap/,https://static.planetminecraft.com/files/image/minecraft/project/2020/813/13597502-main_l.jpg,,"['Land Structure', 'House', 'Modern', 'Mansion', 'Quartz', 'Home', 'Schematic']",https://static.planetminecraft.com/files/resource_media/schematic/modern-house-2-e3120.zip,425413.0,modern-house-2-e3120.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_74_1918.h5'],[0.34273797273635864],[0.2507852613925934],[0.058748822659254074],[0.03320389986038208],[0.9730262756347656],[0.7447557003257329],[0.527890653860362],[0.6178457547424742],/lustre/fs1/groups/jaedo/processed_builds/batch_74_1918.h5,0.6178457547424742
https://www.planetminecraft.com/project/medieval-church-4026684/,https://www.mediafire.com/file/6x6w0b4vw76e9fw/Medieval%20Church.zip,,,"['Medieval', 'Land Structure', 'Church', 'Graveyard', 'Steeple', 'Alter', 'Stainedglass', 'Bells', 'Johnsmith', 'Churchbuilding']",https://download1076.mediafire.com/zq6zzofoaulg5wv3SzW2BozvUByNWyg4GbVjH4TGBTf6yP8AxWd1pkN8UyTVidhlzCN8nyqxkzBClSnvs1YencgNrD_UlLDp6O_Xp6h4x5N-kMFg612EseZZ8-Fb43zoRrlwzCM1tlpOioKKtwTRavIYo_ZTkQPA5AEtqvo_bRpR/6x6w0b4vw76e9fw/Medieval+Church.zip,3847059.0,Medieval+Church.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_150_3876.h5'],[0.4243389368057251],[0.284845769405365],[0.08912447094917297],[0.05036868900060654],[0.9616279602050781],[0.8663682864450127],[0.4800708591674048],[0.6178046278354041],/lustre/fs1/groups/jaedo/processed_builds/batch_150_3876.h5,0.6178046278354041
https://www.planetminecraft.com/project/the-forbidden-place-3800206/,http://www.mediafire.com/download/vb3u3pn41o3iu3n/The_Forbidden_Place.rar,,,['Land Structure'],http://download943.mediafire.com/4apxh02ym5tge_ROXhK9fx9-Fn9bAndjQ0vYnvGlhR19t7Xu00hiLaO7gQwg7d1oPKwjO-J3--iRbd_8N4M0ed3VVz8IsmHhRIwoYUSRGhAQ8sf00DDP_AWI1sVSYJzdQQbrvCLYb0azcpWKNmzi9bb4h6eAoTqx49optcOU9Zjs/vb3u3pn41o3iu3n/The+Forbidden+Place.rar,522451.0,The+Forbidden+Place.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_202_5227.h5'],[0.4984593391418457],[0.30522915720939636],[0.12853094935417175],[0.06469924747943878],[0.9477424621582031],[0.8550220366504291],[0.48326195262651866],[0.6175066312997347],/lustre/fs1/groups/jaedo/processed_builds/batch_202_5227.h5,0.6175066312997347
https://www.planetminecraft.com/project/plantation-mansion/,http://www.mediafire.com/download/8k1uffhr8lypuqu/House_design_import.rar,,,['Land Structure'],http://download1584.mediafire.com/l0lb1xi2f2qg13oV0V7zL0KrBvOHy9NwOUBr9yH7R8cWI28I7wlE5ZbD5i35g7_zw2CPgakaTI4RitKIH9imVdK3OmyMLR9dR_NdMncLH6yHyewNYery93luUYMDmnMJCmr7t_yi8cphReBinK0iVogNe5XinNwFPYagBYbMva4z/8k1uffhr8lypuqu/House+design+import.rar,6130484.0,House+design+import.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_220_5717.h5'],[0.6922827363014221],[0.3342971205711365],[0.2872667908668518],[0.07071883976459503],[0.8647422790527344],[0.6358625594523715],[0.6000041943669652],[0.6174131661577306],/lustre/fs1/groups/jaedo/processed_builds/batch_220_5717.h5,0.6174131661577306
https://www.planetminecraft.com/project/aqua2s-sweet-penthouse---penthouse-sweet-building-contest/,https://www.mediafire.com/?2oeejtb8jgjyqhh,,,"['Land Structure', 'Blue', 'White', 'Contest', 'Penthouse', 'Seaforce']",https://download940.mediafire.com/u31n2fd9o03gNVE50OctTMDsj9JwFHrxjlGduUso1pzCO1Uf-CDjQgYTf4SDsmWmhAWW99Fox1eHyKE4cu3xZXN83fCIKhjniPDIFxPmym8-H_UQHmyhztDqpYUm2gW21BXHZzc7Cwh6t8zy6-2ZXEV4-RsQ_BudnJU2RNapMGVwXQ/2oeejtb8jgjyqhh/%C2%A73PMC+Penthouse%2C+Sweet%21+Map+%C2%A7fby+%C2%A79Overlord+Aqua%402.rar,488191.0,%C2%A73PMC+Penthouse%2C+Sweet%21+Map+%C2%A7fby+%C2%A79Overlord+Aqua%402.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_293_7596.h5'],[0.012824149802327156],[0.0014813824091106653],[0.003449241863563657],[0.007893525063991547],[0.9989166259765625],[1.0],[0.44639376218323584],[0.6172506738544474],/lustre/fs1/groups/jaedo/processed_builds/batch_293_7596.h5,0.6172506738544474
https://www.planetminecraft.com/project/soviet-residential-building-ii-18-01-12-series-ii-18-01-12/,https://www.mediafire.com/file/pzzca44dbao9vvh/CL_RB_II-18-01_12.zip/file,https://static.planetminecraft.com/files/image/minecraft/project/2023/396/16807823_l.jpg,,"['Land Structure', 'Soviet', 'Residentialbuilding', 'Sovietunion', 'Panelhouse']",https://download1349.mediafire.com/r627m3fwdiigoWyrfzDjx09zkfH9qaHXhqQ5dRjOQVMH6VNOq1cfraz7nCrANn4T7Bj4Zrvg7KzzC2APP9kWlFXhsilo6nR75xVrZy9ilz9S_7Qs3ZF0qsBlG3JbkhVmEk_GyraHbxmQ7Q5JwrlhEG_Rdp5zHZS7ktIcAw64RSV35w/pzzca44dbao9vvh/CL_RB_II-18-01_12.zip,2315765.0,CL_RB_II-18-01_12.zip,schem,['/lustre/fs1/groups/jaedo/processed_builds/batch_16_395.h5'],[0.4098215401172638],[0.3384156823158264],[0.039952561259269714],[0.03145328909158707],[0.9836883544921875],[0.6284412032816773],[0.6063324538258575],[0.6171888988361683],/lustre/fs1/groups/jaedo/processed_builds/batch_16_395.h5,0.6171888988361683
https://www.planetminecraft.com/project/modern-apartment-building-5376104/,https://www.planetminecraft.com/project/modern-apartment-building-5376104/download/schematic/,https://static.planetminecraft.com/files/image/minecraft/project/2021/104/15102866_l.jpg,,"['City', 'Land Structure', 'Complex', 'Futuristic', 'Building', 'Architecture', 'House', 'Modern', 'Epic', 'Town', 'Skyscraper', 'Hotel', 'Roof', 'Apartment', 'Interior']",https://static.planetminecraft.com/files/resource_media/schematic/modern-apartment.schem,10233.0,modern-apartment.schem,schem,['/lustre/fs1/groups/jaedo/processed_builds/batch_45_1162.h5'],[0.5737167596817017],[0.3640311360359192],[0.1442984938621521],[0.06538711488246918],[0.9233016967773438],[0.6170050664736582],[0.6170520781744067],[0.6170285714285715],/lustre/fs1/groups/jaedo/processed_builds/batch_45_1162.h5,0.6170285714285715
